/home/kevin/facerc/pyface/yalefaces/small-subject07.noglasses,6
/home/kevin/facerc/pyface/yalefaces/small-subject07.normal,6
/home/kevin/facerc/pyface/yalefaces/small-subject07.rightlight,6
/home/kevin/facerc/pyface/yalefaces/small-subject07.sad,6
/home/kevin/facerc/pyface/yalefaces/small-subject07.sleepy,6
/home/kevin/facerc/pyface/yalefaces/small-subject07.surprised,6
/home/kevin/facerc/pyface/yalefaces/small-subject07.wink,6
/home/kevin/facerc/pyface/yalefaces/small-subject08.leftlight,7
/home/kevin/facerc/pyface/yalefaces/small-subject08.noglasses,7
/home/kevin/facerc/pyface/yalefaces/small-subject08.normal,7
/home/kevin/facerc/pyface/yalefaces/small-subject08.rightlight,7
/home/kevin/facerc/pyface/yalefaces/small-subject08.sad,7
/home/kevin/facerc/pyface/yalefaces/small-subject08.sleepy,7
/home/kevin/facerc/pyface/yalefaces/small-subject08.surprised,7
/home/kevin/facerc/pyface/yalefaces/small-subject08.wink,7
/home/kevin/facerc/pyface/yalefaces/small-subject09.leftlight,8
/home/kevin/facerc/pyface/yalefaces/small-subject09.noglasses,8
/home/kevin/facerc/pyface/yalefaces/small-subject09.normal,8
/home/kevin/facerc/pyface/yalefaces/small-subject09.rightlight,8
/home/kevin/facerc/pyface/yalefaces/small-subject09.sad,8
/home/kevin/facerc/pyface/yalefaces/small-subject09.sleepy,8
/home/kevin/facerc/pyface/yalefaces/small-subject09.surprised,8
/home/kevin/facerc/pyface/yalefaces/small-subject09.wink,8
/home/kevin/facerc/pyface/yalefaces/small-subject10.centerlight,9
/home/kevin/facerc/pyface/yalefaces/small-subject10.glasses,9
/home/kevin/facerc/pyface/yalefaces/small-subject10.happy,9
/home/kevin/facerc/pyface/yalefaces/small-subject10.leftlight,9
/home/kevin/facerc/pyface/yalefaces/small-subject10.noglasses,9
/home/kevin/facerc/pyface/yalefaces/small-subject10.sleepy,9
/home/kevin/facerc/pyface/yalefaces/small-subject10.surprised,9
/home/kevin/facerc/pyface/yalefaces/small-subject10.wink,9
/home/kevin/facerc/pyface/yalefaces/small-subject11.centerlight,10
/home/kevin/facerc/pyface/yalefaces/small-subject11.glasses,10
/home/kevin/facerc/pyface/yalefaces/small-subject11.happy,10
/home/kevin/facerc/pyface/yalefaces/small-subject11.rightlight,10
/home/kevin/facerc/pyface/yalefaces/small-subject11.sad,10
/home/kevin/facerc/pyface/yalefaces/small-subject11.sleepy,10
/home/kevin/facerc/pyface/yalefaces/small-subject11.surprised,10
/home/kevin/facerc/pyface/yalefaces/small-subject11.wink,10
/home/kevin/facerc/pyface/yalefaces/small-subject12.centerlight,11
/home/kevin/facerc/pyface/yalefaces/small-subject12.glasses,11
/home/kevin/facerc/pyface/yalefaces/small-subject12.happy,11
/home/kevin/facerc/pyface/yalefaces/small-subject12.leftlight,11
/home/kevin/facerc/pyface/yalefaces/small-subject12.noglasses,11
/home/kevin/facerc/pyface/yalefaces/small-subject12.normal,11
/home/kevin/facerc/pyface/yalefaces/small-subject12.rightlight,11
/home/kevin/facerc/pyface/yalefaces/small-subject12.wink,11
/home/kevin/facerc/pyface/yalefaces/small-subject13.centerlight,12
/home/kevin/facerc/pyface/yalefaces/small-subject13.glasses,12
/home/kevin/facerc/pyface/yalefaces/small-subject13.happy,12
/home/kevin/facerc/pyface/yalefaces/small-subject13.leftlight,12
/home/kevin/facerc/pyface/yalefaces/small-subject13.noglasses,12
/home/kevin/facerc/pyface/yalefaces/small-subject13.normal,12
/home/kevin/facerc/pyface/yalefaces/small-subject13.rightlight,12
/home/kevin/facerc/pyface/yalefaces/small-subject13.sad,12
/home/kevin/facerc/pyface/yalefaces/small-subject14.centerlight,13
/home/kevin/facerc/pyface/yalefaces/small-subject14.glasses,13
/home/kevin/facerc/pyface/yalefaces/small-subject14.happy,13
/home/kevin/facerc/pyface/yalefaces/small-subject14.rightlight,13
/home/kevin/facerc/pyface/yalefaces/small-subject14.sad,13
/home/kevin/facerc/pyface/yalefaces/small-subject14.sleepy,13
/home/kevin/facerc/pyface/yalefaces/small-subject14.surprised,13
/home/kevin/facerc/pyface/yalefaces/small-subject14.wink,13
/home/kevin/facerc/pyface/yalefaces/small-subject15.leftlight,14
/home/kevin/facerc/pyface/yalefaces/small-subject15.noglasses,14
/home/kevin/facerc/pyface/yalefaces/small-subject15.normal,14
/home/kevin/facerc/pyface/yalefaces/small-subject15.rightlight,14
/home/kevin/facerc/pyface/yalefaces/small-subject15.sad,14
/home/kevin/facerc/pyface/yalefaces/small-subject15.sleepy,14
/home/kevin/facerc/pyface/yalefaces/small-subject15.surprised,14
/home/kevin/facerc/pyface/yalefaces/small-subject15.wink,14
